account,device_type,log_date,device,unit,value,comment
681e3c0c5571c3cd6e0f0292,bombilla,e51af7b2-1571-11f0-a837-899fb99bc1cd,5a3f9e89-b04d-59e4-bf69-505d52e08fd8,kWh,0.013,
681e3c0c5571c3cd6e0f0292,bombilla,60da6bb2-1595-11f0-a1d5-25ddf858309d,5a3f9e89-b04d-59e4-bf69-505d52e08fd8,state,apagado,
681e3c0c5571c3cd6e0f0292,bombilla,b5fe97b2-15fe-11f0-bb1f-8e37391d3ce8,5a3f9e89-b04d-59e4-bf69-505d52e08fd8,on_time,10:19,
681e3c0c5571c3cd6e0f0292,bombilla,cfbdc1b2-15a1-11f0-b147-11af8ebb9657,c0821059-4515-5c22-8fe7-e59300bdf749,kWh,0.007,
681e3c0c5571c3cd6e0f0292,bombilla,f8689bb2-154e-11f0-957a-8a09cda946e5,c0821059-4515-5c22-8fe7-e59300bdf749,state,apagado,
681e3c0c5571c3cd6e0f0292,bombilla,bc343bb2-154c-11f0-8096-1a441cba8aa3,c0821059-4515-5c22-8fe7-e59300bdf749,on_time,12:04,
681e3c0c5571c3cd6e0f0292,bombilla,a3bc33b2-15d5-11f0-b695-fce3be15c5ac,85b32429-c315-5ac0-a3a7-662ea2758da3,kWh,0.008,
681e3c0c5571c3cd6e0f0292,bombilla,8f276db2-15cc-11f0-8f21-a8127c4c81bc,85b32429-c315-5ac0-a3a7-662ea2758da3,state,modo eco,
681e3c0c5571c3cd6e0f0292,bombilla,21d4f7b2-154e-11f0-93e0-d29dd2577945,85b32429-c315-5ac0-a3a7-662ea2758da3,on_time,07:02,
681e3c0c5571c3cd6e0f0292,bombilla,fb7c7fb2-1580-11f0-a724-a5e9ddeb3e5e,d7bae516-2d48-57e0-8d7b-e9545476a7ec,kWh,0.011,
681e3c0c5571c3cd6e0f0292,bombilla,897e57b2-15cd-11f0-9f60-61f844436237,d7bae516-2d48-57e0-8d7b-e9545476a7ec,state,standby,
681e3c0c5571c3cd6e0f0292,bombilla,505ddbb2-15fd-11f0-a96e-4c1eb6cf678a,d7bae516-2d48-57e0-8d7b-e9545476a7ec,on_time,06:58,
681e3c0c5571c3cd6e0f0292,cerradura,845ae1b2-15a8-11f0-8f4b-bf0958f024d8,4be9c898-3452-5972-998c-636916dce6f3,intentos_forcejeo,,
681e3c0c5571c3cd6e0f0292,cerradura,2eecf7b2-15dd-11f0-a88b-f7880966f214,4be9c898-3452-5972-998c-636916dce6f3,hora_apertura,2025-04-09 16:23:56.772293,
681e3c0c5571c3cd6e0f0292,cerradura,dc5dfdb2-1540-11f0-b676-f03586e05d5a,78f94893-9d86-5eab-8028-7371e18e66de,intentos_forcejeo,,
681e3c0c5571c3cd6e0f0292,cerradura,71500db2-15b8-11f0-9b20-609b945cc52b,78f94893-9d86-5eab-8028-7371e18e66de,hora_apertura,2025-04-09 17:45:56.772293,
681e3c0c5571c3cd6e0f02df,aire_acondicionado,05c36bb2-15cb-11f0-9d41-933ca9db077a,73e5764f-6822-56ed-b011-fce321563b1a,celsius,28.2,
681e3c0c5571c3cd6e0f02df,aire_acondicionado,1b6371b2-1588-11f0-b755-62317dbc1174,73e5764f-6822-56ed-b011-fce321563b1a,kWh,2.02,
681e3c0c5571c3cd6e0f02df,aire_acondicionado,898545b2-1542-11f0-b5bc-65b526e50341,73e5764f-6822-56ed-b011-fce321563b1a,locacion,habitación principal,
681e3c0c5571c3cd6e0f02df,aire_acondicionado,8cdbf9b2-1561-11f0-8ae4-621e0dd941fa,73e5764f-6822-56ed-b011-fce321563b1a,state,modo eco,
681e3c0c5571c3cd6e0f02df,aire_acondicionado,6ae575b2-1567-11f0-97fd-7eea7dd926dc,73e5764f-6822-56ed-b011-fce321563b1a,on_time,11:16,
681e3c0c5571c3cd6e0f02df,bombilla,7dad79b2-156a-11f0-b309-63b6fb8a04f6,88b71b75-37d5-53c0-aea4-2c080da119ae,kWh,0.011,
681e3c0c5571c3cd6e0f02df,bombilla,2c1be3b2-1598-11f0-8d27-c0b7c25d03d0,88b71b75-37d5-53c0-aea4-2c080da119ae,state,standby,
681e3c0c5571c3cd6e0f02df,bombilla,4d49f7b2-15cb-11f0-8d52-f239f96df802,88b71b75-37d5-53c0-aea4-2c080da119ae,on_time,04:06,
681e3c0c5571c3cd6e0f02df,bombilla,d5a9a7b2-158d-11f0-a952-4d01afb02cc8,5ef0594f-5c31-5844-8912-e2a5ac50a75e,kWh,0.007,
681e3c0c5571c3cd6e0f02df,bombilla,ebc85fb2-15af-11f0-86b3-efa8f0b4e357,5ef0594f-5c31-5844-8912-e2a5ac50a75e,state,standby,
681e3c0c5571c3cd6e0f02df,bombilla,6f834bb2-15b2-11f0-bd3e-c3731eba11f7,5ef0594f-5c31-5844-8912-e2a5ac50a75e,on_time,06:29,
681e3c0c5571c3cd6e0f02df,bombilla,a3bc33b2-15d5-11f0-986f-eb9f762544b4,c9a68e15-52c9-51c7-adde-608f7936ee67,kWh,0.012,
681e3c0c5571c3cd6e0f02df,bombilla,7637a1b2-1565-11f0-84b0-9c405d3f1bb5,c9a68e15-52c9-51c7-adde-608f7936ee67,state,error,
681e3c0c5571c3cd6e0f02df,bombilla,76f923b2-15b7-11f0-9caa-6864824d96ec,c9a68e15-52c9-51c7-adde-608f7936ee67,on_time,12:07,
681e3c0c5571c3cd6e0f02df,bombilla,5c3c95b2-154a-11f0-8fac-3abb87299c8e,bf76478e-50a0-5037-a3d8-63a700d199c8,kWh,0.005,
681e3c0c5571c3cd6e0f02df,bombilla,351badb2-15b6-11f0-b734-e6500ebe722c,bf76478e-50a0-5037-a3d8-63a700d199c8,state,encendido,
681e3c0c5571c3cd6e0f02df,bombilla,ff1603b2-158c-11f0-a9a7-3c28cc11dfa0,bf76478e-50a0-5037-a3d8-63a700d199c8,on_time,10:54,
681e3c0c5571c3cd6e0f02df,bombilla,7463f1b2-15ea-11f0-ae56-01ce8e5a0da6,4d87728a-3139-52db-9916-b8fb2bfcbfe5,kWh,0.012,
681e3c0c5571c3cd6e0f02df,bombilla,b64855b2-1560-11f0-8f1b-b7fa8dbdcb43,4d87728a-3139-52db-9916-b8fb2bfcbfe5,state,standby,
681e3c0c5571c3cd6e0f02df,bombilla,65c1ffb2-1542-11f0-a044-e3c7bc47890a,4d87728a-3139-52db-9916-b8fb2bfcbfe5,on_time,05:44,
681e3c0c5571c3cd6e0f02df,bombilla,b6cdf5b2-153a-11f0-939a-71c35f81a637,d104f8e2-2044-585b-8dc4-aafb84ee3906,kWh,0.015,
681e3c0c5571c3cd6e0f02df,bombilla,01ee05b2-1547-11f0-9335-c0c353b0dc88,d104f8e2-2044-585b-8dc4-aafb84ee3906,state,error,
681e3c0c5571c3cd6e0f02df,bombilla,923b51b2-15fe-11f0-a77f-985fa4fb2d0b,d104f8e2-2044-585b-8dc4-aafb84ee3906,on_time,03:42,
681e3c0c5571c3cd6e0f02df,cerradura,7e6efbb2-15bc-11f0-8462-4b0cea4b3c61,d090fc3c-c9ea-5bc8-aabd-7b3866fcfd3c,intentos_forcejeo,,
681e3c0c5571c3cd6e0f02df,cerradura,08d74fb2-15fd-11f0-bbdd-1dc5e51cfe4b,d090fc3c-c9ea-5bc8-aabd-7b3866fcfd3c,hora_apertura,2025-04-09 18:25:56.772293,
681e3c0c5571c3cd6e0f02df,aspiradora,be43cdb2-153f-11f0-aa20-d59f5ac3608a,6d55bab1-5c57-5e6f-a050-a4ba5be200a4,kWh,0.725,
681e3c0c5571c3cd6e0f02df,aspiradora,6918b3b2-1561-11f0-bd31-ec9278921ae9,6d55bab1-5c57-5e6f-a050-a4ba5be200a4,ruta,cocina,
681e3c0c5571c3cd6e0f02df,aspiradora,2f36b5b2-153f-11f0-84bb-391ffdebe744,6d55bab1-5c57-5e6f-a050-a4ba5be200a4,state,standby,
681e3c0c5571c3cd6e0f0340,aire_acondicionado,8de04bb2-15a0-11f0-820c-590659bbd82f,af06a416-251e-56e7-b46f-4188bd512819,celsius,19.1,
681e3c0c5571c3cd6e0f0340,aire_acondicionado,6e3c29b2-1586-11f0-b621-b4ff85283269,af06a416-251e-56e7-b46f-4188bd512819,kWh,2.226,
681e3c0c5571c3cd6e0f0340,aire_acondicionado,c53405b2-156a-11f0-ab6f-452989c2f125,af06a416-251e-56e7-b46f-4188bd512819,locacion,habitación principal,
681e3c0c5571c3cd6e0f0340,aire_acondicionado,1db5d3b2-1568-11f0-8eab-8888cb0220a0,af06a416-251e-56e7-b46f-4188bd512819,state,standby,
681e3c0c5571c3cd6e0f0340,aire_acondicionado,f61639b2-156e-11f0-a814-896d6aeed2e0,af06a416-251e-56e7-b46f-4188bd512819,on_time,01:58,
681e3c0c5571c3cd6e0f0340,bombilla,298d9fb2-1540-11f0-8b60-5f64fa994f8a,1ee108ba-5ba0-5840-9375-d1c740990b74,kWh,0.011,
681e3c0c5571c3cd6e0f0340,bombilla,bc343bb2-154c-11f0-bdc7-83ab73e5106a,1ee108ba-5ba0-5840-9375-d1c740990b74,state,modo eco,
681e3c0c5571c3cd6e0f0340,bombilla,74280fb2-1572-11f0-949a-8a14f1bd561c,1ee108ba-5ba0-5840-9375-d1c740990b74,on_time,08:39,
681e3c0c5571c3cd6e0f0340,bombilla,a170bfb2-156a-11f0-988f-8aa1b828056c,87b8d2f4-2582-5465-be97-fd268a007133,kWh,0.008,
681e3c0c5571c3cd6e0f0340,bombilla,30fc89b2-15d0-11f0-8780-4b82b745f703,87b8d2f4-2582-5465-be97-fd268a007133,state,encendido,
681e3c0c5571c3cd6e0f0340,bombilla,2943e1b2-15de-11f0-a0ed-ac001e19c25a,87b8d2f4-2582-5465-be97-fd268a007133,on_time,05:50,
681e3c0c5571c3cd6e0f0340,bombilla,a75ca5b2-1556-11f0-88a7-0d8ae0dfd4aa,8ba0f994-b0c5-5f10-a726-1f57d72a531c,kWh,0.011,
681e3c0c5571c3cd6e0f0340,bombilla,cc670db2-1582-11f0-99d7-5caed4ebe123,8ba0f994-b0c5-5f10-a726-1f57d72a531c,state,modo eco,
681e3c0c5571c3cd6e0f0340,bombilla,fd0671b2-1599-11f0-ad13-fe9bc7685c13,8ba0f994-b0c5-5f10-a726-1f57d72a531c,on_time,01:51,
681e3c0c5571c3cd6e0f0340,cerradura,ec4dffb2-1589-11f0-a366-676d39703ef5,9b928d30-8db9-594f-9475-7feaab0ba4e8,intentos_forcejeo,,
681e3c0c5571c3cd6e0f0340,cerradura,bf054fb2-1591-11f0-b177-11b3d5907465,9b928d30-8db9-594f-9475-7feaab0ba4e8,hora_apertura,2025-04-09 17:45:56.772293,
681e3c0c5571c3cd6e0f0340,refrigerador,5b3155b2-1596-11f0-bda3-05b1324bae8f,eb3a9944-7e3e-5565-a24e-caca4b5bee58,kWh,0.444,
681e3c0c5571c3cd6e0f0340,refrigerador,883735b2-15a1-11f0-a42c-dd89ea37bd37,eb3a9944-7e3e-5565-a24e-caca4b5bee58,celsius,25.0,
681e3c0c5571c3cd6e0f0340,refrigerador,c25c03b2-15b0-11f0-b28f-54625e79a802,eb3a9944-7e3e-5565-a24e-caca4b5bee58,door_open_time,01:32,
681e3c0c5571c3cd6e0f0389,bombilla,00e2c5b2-1593-11f0-adce-d9e9201fb5c6,6b53f2b6-f029-5b99-8109-10779eba794e,kWh,0.007,
681e3c0c5571c3cd6e0f0389,bombilla,17017db2-15b5-11f0-a4b0-37a6cba502e8,6b53f2b6-f029-5b99-8109-10779eba794e,state,modo eco,
681e3c0c5571c3cd6e0f0389,bombilla,a23241b2-15bc-11f0-938f-eac7aa0716c7,6b53f2b6-f029-5b99-8109-10779eba794e,on_time,10:40,
681e3c0c5571c3cd6e0f0389,bombilla,3fef27b2-154f-11f0-90c3-2f4d7cef4e70,ae4ae7a0-38bb-5d4f-832e-753197640b95,kWh,0.011,
681e3c0c5571c3cd6e0f0389,bombilla,095cefb2-15d7-11f0-a444-1ac3b4d307a2,ae4ae7a0-38bb-5d4f-832e-753197640b95,state,modo eco,
681e3c0c5571c3cd6e0f0389,bombilla,9dd73bb2-155e-11f0-a121-22db41e0c157,ae4ae7a0-38bb-5d4f-832e-753197640b95,on_time,11:44,
681e3c0c5571c3cd6e0f0389,bombilla,dc143fb2-15de-11f0-a642-18e2aa669e08,15f48395-22f6-5b99-9162-b7e369586da8,kWh,0.011,
681e3c0c5571c3cd6e0f0389,bombilla,d18a83b2-15a7-11f0-b5d3-7d293e417849,15f48395-22f6-5b99-9162-b7e369586da8,state,modo eco,
681e3c0c5571c3cd6e0f0389,bombilla,f7e2fbb2-1574-11f0-be2a-fe5166e1f326,15f48395-22f6-5b99-9162-b7e369586da8,on_time,02:02,
681e3c0c5571c3cd6e0f0389,bombilla,16390db2-15ee-11f0-a86c-3218b0d9f2d2,a44888df-9239-5fa1-9984-288c65a6771f,kWh,0.007,
681e3c0c5571c3cd6e0f0389,bombilla,41f7cbb2-15cd-11f0-991f-1090265eef62,a44888df-9239-5fa1-9984-288c65a6771f,state,encendido,
681e3c0c5571c3cd6e0f0389,bombilla,05c36bb2-15cb-11f0-9c61-c8a06feb2f6d,a44888df-9239-5fa1-9984-288c65a6771f,on_time,04:15,
681e3c0c5571c3cd6e0f0389,bombilla,d0c213b2-15e0-11f0-8546-ff5eb7068109,45799f0a-a1a4-594a-bbfa-e927b505db27,kWh,0.01,
681e3c0c5571c3cd6e0f0389,bombilla,4ccb45b2-1566-11f0-929a-c2b3895cfa55,45799f0a-a1a4-594a-bbfa-e927b505db27,state,encendido,
681e3c0c5571c3cd6e0f0389,bombilla,d2d1a5b2-15d3-11f0-aa39-d88596c98eb5,45799f0a-a1a4-594a-bbfa-e927b505db27,on_time,09:30,
681e3c0c5571c3cd6e0f0389,bombilla,29c981b2-15b8-11f0-9793-21735b0d539a,44c52c41-f28a-5fb2-a3e7-1be151a4bc58,kWh,0.012,
681e3c0c5571c3cd6e0f0389,bombilla,016865b2-156d-11f0-9c1f-7d1eb596406c,44c52c41-f28a-5fb2-a3e7-1be151a4bc58,state,modo eco,
681e3c0c5571c3cd6e0f0389,bombilla,7b5b17b2-158a-11f0-a230-9e9fbeb44ad5,44c52c41-f28a-5fb2-a3e7-1be151a4bc58,on_time,06:32,
681e3c0c5571c3cd6e0f0389,bombilla,e18173b2-1565-11f0-8d28-d44cce7fff6e,f47a8e6d-9814-5a13-8dcd-e6511ad5f032,kWh,0.006,
681e3c0c5571c3cd6e0f0389,bombilla,058789b2-1553-11f0-93da-344c1a6ca6a8,f47a8e6d-9814-5a13-8dcd-e6511ad5f032,state,modo eco,
681e3c0c5571c3cd6e0f0389,bombilla,8ee49db2-15df-11f0-a27e-8d41928bbd89,f47a8e6d-9814-5a13-8dcd-e6511ad5f032,on_time,05:00,
681e3c0c5571c3cd6e0f0389,aspiradora,abb7abb2-15b4-11f0-a3c5-353d051e53da,0a5ace01-8113-558c-a58b-60369361abab,kWh,0.625,
681e3c0c5571c3cd6e0f0389,aspiradora,dc1b2db2-1553-11f0-8337-f74620652a83,0a5ace01-8113-558c-a58b-60369361abab,ruta,habitaciones,
681e3c0c5571c3cd6e0f0389,aspiradora,dacd1db2-15b2-11f0-82b6-778b2ae80cdb,0a5ace01-8113-558c-a58b-60369361abab,state,apagado,
681e3c0c5571c3cd6e0f0389,refrigerador,4abbb3b2-1573-11f0-ad5b-ba1f44f14368,18e2e698-f99a-5e98-9e4f-6dd87cef0e86,kWh,0.456,
681e3c0c5571c3cd6e0f0389,refrigerador,9e5cdbb2-1538-11f0-b60d-02b19f81fc80,18e2e698-f99a-5e98-9e4f-6dd87cef0e86,celsius,20.0,
681e3c0c5571c3cd6e0f0389,refrigerador,a75ca5b2-1556-11f0-bb3a-6731fd8738d8,18e2e698-f99a-5e98-9e4f-6dd87cef0e86,door_open_time,03:48,
681e3c0c5571c3cd6e0f0389,refrigerador,0d4031b2-1545-11f0-86b8-38da5e9682bb,bbb7097a-fa62-58de-a263-b74ffd312ebc,kWh,0.458,
681e3c0c5571c3cd6e0f0389,refrigerador,a8e697b2-156f-11f0-8711-74367ecad09e,bbb7097a-fa62-58de-a263-b74ffd312ebc,celsius,22.7,
681e3c0c5571c3cd6e0f0389,refrigerador,97e467b2-15fd-11f0-a562-d086f89721fa,bbb7097a-fa62-58de-a263-b74ffd312ebc,door_open_time,01:16,
681e3c0d5571c3cd6e0f03dd,bombilla,ae88bfb2-15f9-11f0-a0cf-09d1195b6961,0d367ee1-222e-57d4-ae74-0f556b28bd28,kWh,0.012,
681e3c0d5571c3cd6e0f03dd,bombilla,e5a097b2-154b-11f0-a92f-facf05ef6aaa,0d367ee1-222e-57d4-ae74-0f556b28bd28,state,standby,
681e3c0d5571c3cd6e0f03dd,bombilla,91ff6fb2-1586-11f0-8adc-8e00b087db3f,0d367ee1-222e-57d4-ae74-0f556b28bd28,on_time,10:11,
681e3c0d5571c3cd6e0f03dd,bombilla,4afe83b2-1560-11f0-a6f0-d4adacefc2fb,4a2381f4-46bb-59b3-acdb-d90948b39fec,kWh,0.013,
681e3c0d5571c3cd6e0f03dd,bombilla,6cf507b2-155a-11f0-83a1-75eda729eb33,4a2381f4-46bb-59b3-acdb-d90948b39fec,state,apagado,
681e3c0d5571c3cd6e0f03dd,bombilla,a79887b2-15ce-11f0-bc3f-e960548bc21d,4a2381f4-46bb-59b3-acdb-d90948b39fec,on_time,03:03,
681e3c0d5571c3cd6e0f03dd,bombilla,788a03b2-1545-11f0-875e-2b27fde253a8,9dc15942-0f7b-5186-a67f-13b8affba383,kWh,0.006,
681e3c0d5571c3cd6e0f03dd,bombilla,f44289b2-15f3-11f0-a8a9-5b4d2cf34c50,9dc15942-0f7b-5186-a67f-13b8affba383,state,apagado,
681e3c0d5571c3cd6e0f03dd,bombilla,ebc85fb2-15af-11f0-bfb9-5cd3d0862163,9dc15942-0f7b-5186-a67f-13b8affba383,on_time,12:46,
681e3c0d5571c3cd6e0f03dd,bombilla,8a46c7b2-1594-11f0-8e79-75ffa4ad8ea7,b202f316-6e45-57d3-87c2-5cda24828c9d,kWh,0.007,
681e3c0d5571c3cd6e0f03dd,bombilla,f50af9b2-15ba-11f0-bf8a-28f67a26a2e9,b202f316-6e45-57d3-87c2-5cda24828c9d,state,standby,
681e3c0d5571c3cd6e0f03dd,bombilla,48e803b2-15f8-11f0-a2ba-9794e4cdd3c6,b202f316-6e45-57d3-87c2-5cda24828c9d,on_time,07:55,
681e3c0d5571c3cd6e0f03dd,bombilla,5483edb2-1558-11f0-91a9-a0ef1c1f874f,b7ad7683-f474-5171-8389-1d655e5b29a3,kWh,0.008,
681e3c0d5571c3cd6e0f03dd,bombilla,54bfcfb2-15d0-11f0-8289-47b9ce45ab35,b7ad7683-f474-5171-8389-1d655e5b29a3,state,standby,
681e3c0d5571c3cd6e0f03dd,bombilla,e07633b2-15b1-11f0-9749-a2bcca306775,b7ad7683-f474-5171-8389-1d655e5b29a3,on_time,03:02,
681e3c0d5571c3cd6e0f03dd,bombilla,25ed2db2-15bf-11f0-a92f-f84bef3277e1,87d7fb04-c833-568c-a971-918248349c73,kWh,0.009,
681e3c0d5571c3cd6e0f03dd,bombilla,52b03db2-15dd-11f0-9535-2630b3ae21ef,87d7fb04-c833-568c-a971-918248349c73,state,apagado,
681e3c0d5571c3cd6e0f03dd,bombilla,dfadc3b2-15ea-11f0-a178-9e6463df2cbb,87d7fb04-c833-568c-a971-918248349c73,on_time,03:00,
681e3c0d5571c3cd6e0f03dd,bombilla,bbea7db2-15ea-11f0-bf37-980c5d0b33fd,2a5f53bb-ea15-5aca-9c8c-4405f2a673f3,kWh,0.007,
681e3c0d5571c3cd6e0f03dd,bombilla,0b309fb2-1552-11f0-bae4-41a9b1b0add3,2a5f53bb-ea15-5aca-9c8c-4405f2a673f3,state,apagado,
681e3c0d5571c3cd6e0f03dd,bombilla,6b2845b2-1554-11f0-b4ae-a1936d601752,2a5f53bb-ea15-5aca-9c8c-4405f2a673f3,on_time,11:49,
681e3c0d5571c3cd6e0f03dd,cerradura,eac40db2-1570-11f0-8258-a669fc76ba07,e9f0ee0a-2ed7-5c31-be9c-b1590ef707a3,intentos_forcejeo,,
681e3c0d5571c3cd6e0f03dd,cerradura,982737b2-15ea-11f0-8914-77ccfa04aa4f,e9f0ee0a-2ed7-5c31-be9c-b1590ef707a3,hora_apertura,2025-04-09 16:24:56.772293,
681e3c0d5571c3cd6e0f03dd,aspiradora,7c6657b2-153e-11f0-8ccf-46b18f5092e9,f48d3c2d-ad73-522e-88f5-4f1eadb04ca8,kWh,0.776,
681e3c0d5571c3cd6e0f03dd,aspiradora,97e467b2-15fd-11f0-a140-7ab872f0375c,f48d3c2d-ad73-522e-88f5-4f1eadb04ca8,ruta,sala principal,
681e3c0d5571c3cd6e0f03dd,aspiradora,05ca59b2-1540-11f0-8bac-f88f3177dbc1,f48d3c2d-ad73-522e-88f5-4f1eadb04ca8,state,apagado,
681e3c0d5571c3cd6e0f03dd,aspiradora,ba608bb2-15d1-11f0-903f-472278b2f25f,8683ff91-eddb-51de-9e1c-eaf9106681c4,kWh,0.582,
681e3c0d5571c3cd6e0f03dd,aspiradora,1996afb2-1582-11f0-a393-9cfd50b1bc77,8683ff91-eddb-51de-9e1c-eaf9106681c4,ruta,cocina,
681e3c0d5571c3cd6e0f03dd,aspiradora,427d6bb2-15a7-11f0-ab49-db661a37c063,8683ff91-eddb-51de-9e1c-eaf9106681c4,state,apagado,
681e3c0d5571c3cd6e0f03dd,refrigerador,252babb2-156d-11f0-a0f5-a4c8e59d2af9,92decf00-d851-5a65-93eb-6dfe09288d5d,kWh,0.257,
681e3c0d5571c3cd6e0f03dd,refrigerador,5c7f65b2-1537-11f0-9d91-7c2a479d82b7,92decf00-d851-5a65-93eb-6dfe09288d5d,celsius,20.0,
681e3c0d5571c3cd6e0f03dd,refrigerador,bf8401b2-15f6-11f0-ae21-a28499bbe603,92decf00-d851-5a65-93eb-6dfe09288d5d,door_open_time,10:42,
681e3c0d5571c3cd6e0f0436,aire_acondicionado,13aac9b2-1596-11f0-aab2-719ba1ea8353,5e722769-b593-5e17-b9a8-8aa9c72d4156,celsius,25.5,
681e3c0d5571c3cd6e0f0436,aire_acondicionado,002143b2-1541-11f0-9bf1-19b537d5ed7c,5e722769-b593-5e17-b9a8-8aa9c72d4156,kWh,1.858,
681e3c0d5571c3cd6e0f0436,aire_acondicionado,da0b9bb2-1560-11f0-86a8-b4cd17192a24,5e722769-b593-5e17-b9a8-8aa9c72d4156,locacion,habitación de invitados,
681e3c0d5571c3cd6e0f0436,aire_acondicionado,c157b1b2-1571-11f0-9c3e-62e12103efdb,5e722769-b593-5e17-b9a8-8aa9c72d4156,state,standby,
681e3c0d5571c3cd6e0f0436,aire_acondicionado,a2b7e1b2-1596-11f0-b375-34a7487b799a,5e722769-b593-5e17-b9a8-8aa9c72d4156,on_time,06:28,
681e3c0d5571c3cd6e0f0436,aire_acondicionado,1ba641b2-1575-11f0-9a81-d4fc688825c1,7cd8ab49-06c9-57be-ac0e-82746cb4a96c,celsius,28.0,
681e3c0d5571c3cd6e0f0436,aire_acondicionado,c150c3b2-15fc-11f0-8e3d-05e4e89b2287,7cd8ab49-06c9-57be-ac0e-82746cb4a96c,kWh,1.184,
681e3c0d5571c3cd6e0f0436,aire_acondicionado,856621b2-155c-11f0-a4a8-1354b6ea358e,7cd8ab49-06c9-57be-ac0e-82746cb4a96c,locacion,sala,
681e3c0d5571c3cd6e0f0436,aire_acondicionado,9870f5b2-154c-11f0-9af7-10e45876af93,7cd8ab49-06c9-57be-ac0e-82746cb4a96c,state,encendido,
681e3c0d5571c3cd6e0f0436,aire_acondicionado,361fffb2-15f5-11f0-b028-449614c2da31,7cd8ab49-06c9-57be-ac0e-82746cb4a96c,on_time,07:18,
681e3c0d5571c3cd6e0f0436,bombilla,239acbb2-15df-11f0-9485-62d452aa6756,9c0ae91c-0fb2-5eb4-9126-c49061f60ee4,kWh,0.01,
681e3c0d5571c3cd6e0f0436,bombilla,63b26db2-154f-11f0-8627-df5b4eed1223,9c0ae91c-0fb2-5eb4-9126-c49061f60ee4,state,modo eco,
681e3c0d5571c3cd6e0f0436,bombilla,f50af9b2-15ba-11f0-94cc-3e12f6b77d02,9c0ae91c-0fb2-5eb4-9126-c49061f60ee4,on_time,12:36,
681e3c0d5571c3cd6e0f0436,bombilla,a2b7e1b2-1596-11f0-b7ed-d860f83ab67d,4c8c8ae6-9d4e-5008-98a4-6922179e3ca9,kWh,0.012,
681e3c0d5571c3cd6e0f0436,bombilla,ed9521b2-15b5-11f0-af91-906774a5c462,4c8c8ae6-9d4e-5008-98a4-6922179e3ca9,state,encendido,
681e3c0d5571c3cd6e0f0436,bombilla,5d83b7b2-1576-11f0-9cbc-b987f92cc975,4c8c8ae6-9d4e-5008-98a4-6922179e3ca9,on_time,09:34,
681e3c0d5571c3cd6e0f0436,cerradura,e5a097b2-154b-11f0-a183-7a804a0ee883,822e4661-8aee-529f-9ff8-7b01b91507ba,intentos_forcejeo,,
681e3c0d5571c3cd6e0f0436,cerradura,45db0db2-153b-11f0-b8ad-89828634c8a5,822e4661-8aee-529f-9ff8-7b01b91507ba,hora_apertura,2025-04-10 07:26:56.772293,
681e3c0d5571c3cd6e0f0436,cerradura,6d30e9b2-15d2-11f0-810f-eeae9b805244,09a2de7d-4fe1-5437-9270-28d89643c9e4,intentos_forcejeo,,
681e3c0d5571c3cd6e0f0436,cerradura,94d083b2-15cb-11f0-814d-cd3725240b1c,09a2de7d-4fe1-5437-9270-28d89643c9e4,hora_apertura,2025-04-10 07:26:56.772293,
681e3c0d5571c3cd6e0f0436,cerradura,5d83b7b2-1576-11f0-a13d-7eb13cee7e6f,668ba303-a5fe-5f7d-a4fd-9575fa4108e7,intentos_forcejeo,,
681e3c0d5571c3cd6e0f0436,cerradura,8146fdb2-1576-11f0-b09a-d2b3c55cdf8d,668ba303-a5fe-5f7d-a4fd-9575fa4108e7,hora_apertura,2025-04-10 06:37:56.772293,
681e3c0d5571c3cd6e0f0436,cerradura,5c35a7b2-15d5-11f0-b4a6-729db0ecf281,1ba33b45-6fdd-52b8-ab06-74da8e2abde5,intentos_forcejeo,,
681e3c0d5571c3cd6e0f0436,cerradura,0e01b3b2-1597-11f0-af64-d984054defef,1ba33b45-6fdd-52b8-ab06-74da8e2abde5,hora_apertura,2025-04-10 06:20:56.772293,
681e3c0d5571c3cd6e0f0436,refrigerador,27b9efb2-15c5-11f0-a644-67b53b545aed,99c715e4-0130-5d0a-a1eb-d7a7ea9407c9,kWh,0.326,
681e3c0d5571c3cd6e0f0436,refrigerador,a712e7b2-15f4-11f0-8491-e3d88fd11667,99c715e4-0130-5d0a-a1eb-d7a7ea9407c9,celsius,24.5,
681e3c0d5571c3cd6e0f0436,refrigerador,d5a9a7b2-158d-11f0-aaee-a0abc4b5cc1f,99c715e4-0130-5d0a-a1eb-d7a7ea9407c9,door_open_time,00:24,
681e3c0d5571c3cd6e0f0476,aire_acondicionado,5e4539b2-15c8-11f0-88d6-724d28dc1ff7,08c81f95-c1c7-5e9b-bafd-76354d82d6c8,celsius,19.2,
681e3c0d5571c3cd6e0f0476,aire_acondicionado,0e8065b2-15fc-11f0-837e-0814b7dea816,08c81f95-c1c7-5e9b-bafd-76354d82d6c8,kWh,1.787,
681e3c0d5571c3cd6e0f0476,aire_acondicionado,fd0671b2-1599-11f0-a50d-7a51624307f0,08c81f95-c1c7-5e9b-bafd-76354d82d6c8,locacion,habitación de invitados,
681e3c0d5571c3cd6e0f0476,aire_acondicionado,d35745b2-15ad-11f0-9417-7500888144ca,08c81f95-c1c7-5e9b-bafd-76354d82d6c8,state,apagado,
